inspection_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,date,school_id
INSP02119,1.0,1.0,1.0,1.0,1.0,Dalbir Tandon,Good condition,2025-04-30,SCH0022
INSP00450,0.0,1.0,1.0,0.0,1.0,,Toilets locked,2025-12-28,SCH0066
INSP01135,1.0,0.0,0.0,,0.0,Advik Peri,Needs repair,2025-10-20,SCH0317
INSP01851,1.0,1.0,1.0,1.0,1.0,Keya Dua,,2026-02-28,SCH0294
INSP00582,0.0,1.0,0.0,,0.0,Lekha Mammen,,2025-12-27,SCH0312
INSP02491,0.0,1.0,1.0,0.0,1.0,Eta Lalla,Average,2026-01-27,SCH0066
INSP02051,1.0,1.0,1.0,1.0,1.0,Thomas Dhar,Good condition,2025-10-22,SCH0072
INSP02664,0.0,1.0,0.0,,0.0,Bakhshi Koshy,No remarks,2025-06-13,SCH0199
INSP01426,1.0,1.0,1.0,1.0,1.0,Urvi Chandra,Average,2026-01-18,SCH0067
INSP02172,0.0,1.0,1.0,1.0,1.0,Upadhriti Singhal,No remarks,2025-05-25,SCH0172
INSP00765,,1.0,0.0,0.0,,Maanas Gupta,,2025-04-26,SCH0333
INSP02549,1.0,1.0,1.0,0.0,0.0,Advik Morar,Good condition,2025-04-10,SCH0193
INSP00508,1.0,1.0,0.0,1.0,1.0,,Good condition,2026-03-14,SCH0042
INSP01946,1.0,1.0,1.0,0.0,1.0,Yug Sachdeva,Average,2025-11-13,SCH0282
INSP00267,1.0,1.0,1.0,0.0,0.0,Manthan Maharaj,Needs repair,2025-12-26,SCH0482
INSP00197,1.0,0.0,,1.0,1.0,Rajata Sarraf,Average,2026-01-14,SCH0416
INSP02941,1.0,,1.0,0.0,0.0,Jalsa Dhar,Average,2025-04-18,SCH0198
INSP00089,1.0,1.0,0.0,0.0,1.0,Thomas Kar,No remarks,2025-06-14,SCH0256
INSP02884,1.0,1.0,1.0,0.0,1.0,Nitara Chandra,Needs repair,2025-12-06,SCH0265
INSP01318,1.0,1.0,1.0,1.0,0.0,,Good condition,2025-06-06,SCH0350
INSP02826,1.0,1.0,1.0,1.0,1.0,Warinder Palan,Good condition,2025-04-13,SCH0414
INSP00679,1.0,1.0,0.0,1.0,0.0,Wishi Hayre,No remarks,2025-07-25,SCH0278
INSP00913,0.0,1.0,1.0,1.0,0.0,Aarini Korpal,Toilets locked,2025-05-03,SCH0592
INSP00728,1.0,1.0,1.0,1.0,1.0,Ridhi Gour,No remarks,2026-03-30,SCH0033
INSP00411,1.0,1.0,1.0,1.0,0.0,Harita Bala,Needs repair,2026-01-23,SCH0049
INSP00991,1.0,1.0,1.0,1.0,0.0,Keya Sampath,Good condition,2026-01-22,SCH0546
INSP00583,0.0,0.0,1.0,1.0,0.0,,Needs repair,2025-06-25,SCH0152
INSP02724,1.0,1.0,1.0,,0.0,Urvi D’Alia,,2025-12-23,SCH0574
INSP00026,,1.0,1.0,1.0,1.0,,Needs repair,2025-09-25,SCH0114
INSP02359,,1.0,1.0,1.0,0.0,Eshana Devan,,2025-08-03,SCH0388
INSP02709,1.0,1.0,1.0,1.0,,,No remarks,2025-11-12,SCH0525
INSP01948,1.0,1.0,1.0,1.0,1.0,Wahab Nadig,Toilets locked,2025-11-04,SCH0221
INSP02015,1.0,1.0,1.0,0.0,0.0,Isaac Verma,Toilets locked,2025-08-22,SCH0162
INSP02164,1.0,1.0,1.0,0.0,0.0,Chameli Ravel,No remarks,2026-01-23,SCH0093
INSP01840,1.0,,1.0,,0.0,Laksh Puri,Toilets locked,2026-12-03,SCH0388
INSP00322,1.0,0.0,1.0,0.0,1.0,Harrison Sharaf,Toilets locked,2025-08-25,SCH0408
INSP01427,1.0,1.0,1.0,1.0,0.0,Siddharth Rajagopalan,Average,2025-04-25,SCH0474
INSP02426,1.0,0.0,1.0,1.0,1.0,Jack Thaker,Average,2025-07-14,SCH0567
INSP01610,1.0,0.0,,1.0,0.0,Abhiram Kapadia,,2025-08-30,SCH0406
INSP00424,1.0,1.0,1.0,1.0,,Jonathan Murty,Needs repair,2025-10-22,SCH0072
INSP01413,1.0,1.0,1.0,0.0,1.0,Jairaj Buch,,2025-05-09,SCH0543
INSP00068,1.0,1.0,1.0,0.0,1.0,Wahab Vala,,2025-08-05,SCH0361
INSP02294,1.0,1.0,1.0,1.0,0.0,Yashica Chatterjee,Toilets locked,2026-03-07,SCH0319
INSP01619,0.0,1.0,,0.0,0.0,Devika Walia,Toilets locked,2025-09-13,SCH0001
INSP02607,1.0,0.0,,1.0,0.0,Yuvraj Dey,Average,2026-01-17,SCH0046
INSP00032,1.0,1.0,1.0,1.0,1.0,Sai Rana,Good condition,2025-05-28,SCH0556
INSP02679,0.0,1.0,1.0,0.0,,Samesh Koshy,Good condition,2025-12-05,SCH0412
INSP00528,,1.0,1.0,1.0,1.0,Ekavir Jayaraman,,2025-08-11,SCH0415
INSP02288,1.0,1.0,1.0,0.0,1.0,Geetika Chatterjee,Average,2025-12-12,SCH0332
INSP00458,1.0,1.0,1.0,1.0,0.0,Zansi Dhar,No remarks,2026-01-14,SCH0311
INSP02659,1.0,1.0,1.0,0.0,0.0,Michael Doctor,Average,2026-02-12,SCH0175
INSP02902,1.0,1.0,1.0,1.0,1.0,Chasmum Sheth,,2025-04-19,SCH0217
INSP02454,1.0,1.0,1.0,0.0,,,No remarks,2025-06-28,SCH0341
INSP02919,1.0,1.0,1.0,1.0,1.0,Gaurika Acharya,Good condition,2026-01-08,SCH0463
INSP00863,0.0,1.0,1.0,1.0,1.0,Caleb Thaman,Good condition,2025-06-22,SCH0195
INSP02675,1.0,1.0,1.0,0.0,1.0,Lavanya Chad,Needs repair,2025-12-05,SCH0065
INSP00167,1.0,1.0,1.0,1.0,1.0,Ekapad Bandi,Average,2026-01-03,SCH0002
INSP00125,0.0,1.0,1.0,1.0,0.0,Yashica Dhar,Average,2025-09-08,SCH0213
INSP02595,1.0,1.0,1.0,1.0,0.0,,Good condition,2025-07-04,SCH0201
INSP00683,0.0,1.0,1.0,0.0,0.0,Aarna Khalsa,Average,2025-06-02,SCH0075
INSP02330,0.0,1.0,1.0,0.0,1.0,Manya Vasa,Average,2025-07-18,SCH0296
INSP00573,0.0,0.0,0.0,1.0,1.0,Hema Badal,Toilets locked,2025-05-26,SCH0521
INSP01199,1.0,,1.0,1.0,0.0,Gaurav Ramaswamy,Toilets locked,2025-12-16,SCH0448
INSP01090,1.0,1.0,1.0,1.0,,Sneha Bhalla,,2026-03-05,SCH0425
INSP01360,1.0,1.0,1.0,1.0,1.0,Triya Dewan,Toilets locked,2025-07-13,SCH0168
INSP02365,1.0,1.0,1.0,1.0,1.0,Chanakya Manne,Good condition,2025-07-03,SCH0260
INSP00507,1.0,1.0,1.0,1.0,1.0,Anamika Parmar,Average,2025-11-09,SCH0570
INSP01273,1.0,1.0,1.0,1.0,1.0,Aachal Garg,Good condition,2025-12-23,SCH0191
INSP02712,1.0,0.0,1.0,1.0,1.0,Jacob Dani,Toilets locked,2025-05-20,SCH0016
INSP02046,0.0,0.0,1.0,1.0,1.0,Warda Mander,Needs repair,2025-12-04,SCH0228
INSP01711,0.0,1.0,1.0,1.0,1.0,Yamini Venkataraman,,2025-07-07,SCH0017
INSP02871,1.0,1.0,1.0,,0.0,Devansh Jaggi,Average,2025-05-25,SCH0126
INSP02468,1.0,1.0,1.0,1.0,1.0,Arjun Dyal,Toilets locked,2025-08-07,SCH0528
INSP00931,1.0,1.0,1.0,1.0,0.0,Chaitanya Palla,No remarks,2025-11-09,SCH0040
INSP00177,1.0,0.0,0.0,0.0,,Shivani Dutt,Good condition,2026-01-27,SCH0137
INSP00595,1.0,1.0,1.0,1.0,1.0,Upadhriti Parmar,Good condition,2025-04-23,SCH0586
INSP01564,1.0,1.0,1.0,1.0,1.0,Patrick Pant,,2025-07-14,SCH0588
INSP02031,0.0,1.0,0.0,0.0,1.0,Madhav Dass,Needs repair,2025-10-03,SCH0018
INSP02452,1.0,1.0,1.0,1.0,0.0,Ikbal Viswanathan,,2025-12-26,SCH0043
INSP01002,1.0,1.0,1.0,1.0,0.0,Harsh Jani,Toilets locked,2025-10-27,SCH0208
INSP01232,0.0,1.0,1.0,,1.0,David Sant,Average,2025-04-24,SCH0471
INSP00802,1.0,0.0,1.0,0.0,1.0,Advay Dugal,No remarks,2025-06-17,SCH0517
INSP00434,1.0,1.0,1.0,0.0,1.0,Nicholas Guha,No remarks,2026-02-22,SCH0535
INSP00081,1.0,0.0,1.0,1.0,0.0,Kamya Sandhu,Good condition,2025-09-06,SCH0314
INSP02263,0.0,1.0,,1.0,0.0,Krishna Dash,Average,2025-06-16,SCH0494
INSP01197,1.0,1.0,,0.0,0.0,Zaid Ram,Toilets locked,2026-01-10,SCH0073
INSP02094,1.0,1.0,1.0,1.0,0.0,Urvashi Mane,No remarks,2025-04-06,SCH0431
INSP00417,1.0,1.0,,0.0,1.0,Pranit Luthra,Toilets locked,2025-10-25,SCH0200
INSP02957,1.0,1.0,1.0,1.0,1.0,Jalsa Choudhry,No remarks,2025-09-24,SCH0212
INSP00496,1.0,1.0,0.0,0.0,1.0,Sanya Bava,Toilets locked,2026-01-23,SCH0380
INSP01628,1.0,1.0,1.0,1.0,0.0,Karan D’Alia,Good condition,2025-09-25,SCH0044
INSP00938,1.0,1.0,1.0,0.0,0.0,Advika Garde,Toilets locked,2025-06-11,SCH0053
INSP02885,1.0,1.0,1.0,1.0,1.0,Ranbir Rajagopalan,Average,2025-08-24,SCH0225
INSP00371,0.0,1.0,1.0,1.0,0.0,Samarth Patla,Needs repair,2025-09-28,SCH0214
INSP01548,1.0,0.0,1.0,1.0,0.0,Fitan Upadhyay,Toilets locked,2025-06-20,SCH0224
INSP01695,0.0,1.0,1.0,,0.0,Chaaya Boase,Good condition,2025-05-25,SCH0577
INSP01941,1.0,0.0,1.0,0.0,1.0,Vasatika Jayaraman,Toilets locked,2025-06-30,SCH0478
INSP01787,1.0,1.0,0.0,1.0,0.0,Jagat Sachar,Average,2025-03-04,SCH0258
INSP01927,1.0,,1.0,1.0,1.0,Vinaya Pau,Needs repair,2026-02-09,SCH0053
INSP01573,1.0,0.0,1.0,1.0,1.0,Chatresh Devi,Toilets locked,2025-05-22,SCH0553
INSP02196,0.0,1.0,,1.0,0.0,Tejas Subramaniam,,2025-04-08,SCH0194
INSP00839,1.0,0.0,1.0,1.0,0.0,Banjeet Nigam,Toilets locked,2025-11-15,SCH0552
INSP01243,1.0,1.0,1.0,1.0,0.0,Hardik Anne,Good condition,2026-04-02,SCH0269
INSP01865,,1.0,0.0,1.0,1.0,Panini Raja,Average,2025-06-30,SCH0387
INSP00142,0.0,0.0,1.0,1.0,0.0,Mugdha Dugal,Average,2025-09-25,SCH0510
INSP01207,1.0,,0.0,1.0,1.0,Yauvani Karan,No remarks,2025-11-01,SCH0036
INSP01728,0.0,1.0,1.0,,0.0,Wriddhish Rege,,2025-06-11,SCH0252
INSP01481,1.0,0.0,,,1.0,Raksha Rajagopal,,2025-04-04,SCH0032
INSP01937,1.0,,1.0,1.0,0.0,Agastya Patla,Average,2025-05-21,SCH0523
INSP01939,0.0,1.0,1.0,1.0,1.0,Sathvik Agate,Toilets locked,2025-12-20,SCH0241
INSP00533,1.0,0.0,1.0,1.0,1.0,Harita Mukherjee,Needs repair,2026-01-08,SCH0135
INSP02895,1.0,1.0,1.0,1.0,0.0,Hardik Bir,Good condition,2025-12-01,SCH0104
INSP02245,1.0,1.0,0.0,1.0,0.0,Omkaar Kothari,No remarks,2025-10-09,SCH0253
INSP00655,1.0,1.0,1.0,1.0,1.0,Yatin Mann,No remarks,2026-01-13,SCH0121
INSP02413,1.0,,1.0,0.0,0.0,Aishani Bumb,No remarks,2025-12-05,SCH0157
INSP00412,1.0,1.0,0.0,1.0,0.0,Anirudh Ganesh,Needs repair,2025-04-02,SCH0426
INSP00901,1.0,1.0,0.0,1.0,1.0,Neel Roy,,2025-10-12,SCH0096
INSP00178,1.0,0.0,0.0,0.0,,Inaya Batta,Needs repair,2025-10-24,SCH0112
INSP00928,0.0,1.0,1.0,0.0,1.0,Yashoda Halder,No remarks,2026-07-03,SCH0085
INSP02887,1.0,1.0,1.0,0.0,1.0,Gabriel Doctor,Average,2025-10-16,SCH0295
INSP02535,1.0,1.0,1.0,1.0,0.0,Zansi Varty,Toilets locked,2026-02-22,SCH0228
INSP01821,1.0,0.0,1.0,,1.0,Darpan Dara,Toilets locked,2025-12-12,SCH0457
INSP01000,1.0,1.0,1.0,,0.0,Jasmit Bora,Toilets locked,2025-10-20,SCH0210
INSP02345,1.0,1.0,1.0,1.0,1.0,Jagvi Borde,Good condition,2025-12-21,SCH0007
INSP00480,0.0,0.0,1.0,0.0,0.0,Damini Jha,Good condition,2025-04-08,SCH0216
INSP00184,0.0,1.0,1.0,1.0,0.0,Ekbal Ranganathan,Toilets locked,2025-06-13,SCH0332
INSP00696,0.0,1.0,1.0,1.0,1.0,Krishna Kale,Average,2025-06-27,SCH0441
INSP01158,1.0,1.0,1.0,,0.0,Neel Dutta,Toilets locked,2025-11-04,SCH0489
INSP00671,0.0,,1.0,1.0,0.0,Veda Korpal,Needs repair,2025-07-25,SCH0350
INSP00606,0.0,1.0,1.0,0.0,,Mekhala Verma,,2025-07-13,SCH0261
INSP02272,1.0,1.0,1.0,1.0,0.0,Janaki Shetty,No remarks,2025-07-28,SCH0277
INSP01799,1.0,1.0,1.0,0.0,1.0,Warda Kade,No remarks,2025-04-25,SCH0421
INSP00760,0.0,1.0,1.0,1.0,0.0,Kashvi Chander,Good condition,2025-09-21,SCH0181
INSP02875,1.0,1.0,1.0,0.0,0.0,Arya Dey,Good condition,2025-06-03,SCH0239
INSP00686,1.0,1.0,,1.0,1.0,Chanakya Raval,Needs repair,2025-12-12,SCH0268
INSP00487,1.0,1.0,1.0,1.0,1.0,Aarini Joshi,Average,2026-03-19,SCH0291
INSP01579,1.0,1.0,1.0,1.0,0.0,Omaja Bhasin,Needs repair,2025-07-08,SCH0142
INSP00394,1.0,1.0,1.0,1.0,1.0,Dhruv Jain,Needs repair,2025-10-05,SCH0114
INSP01152,1.0,1.0,0.0,0.0,1.0,Laban Doshi,,2025-05-27,SCH0430
INSP02029,1.0,1.0,1.0,1.0,0.0,,Needs repair,2026-02-28,SCH0463
INSP02862,1.0,1.0,1.0,,1.0,Reyansh Uppal,Good condition,2025-09-30,SCH0350
INSP00163,0.0,1.0,1.0,0.0,0.0,Anvi Sani,Average,2025-10-09,SCH0005
INSP01223,1.0,1.0,1.0,1.0,0.0,Girik Tella,Good condition,2025-06-15,SCH0325
INSP01916,0.0,1.0,0.0,1.0,0.0,Balveer Bhatt,Toilets locked,2025-10-03,SCH0302
INSP01049,1.0,1.0,1.0,1.0,1.0,Leela Gera,Average,2025-09-05,SCH0416
INSP00431,1.0,1.0,0.0,1.0,1.0,Chakradev Contractor,No remarks,2025-08-30,SCH0582
INSP01104,1.0,1.0,0.0,,0.0,Utkarsh Sarin,Good condition,2025-10-12,SCH0386
INSP00439,1.0,1.0,1.0,1.0,1.0,Rachana Aggarwal,No remarks,2025-09-05,SCH0279
INSP01884,0.0,1.0,1.0,1.0,0.0,Aarini Sandal,No remarks,2025-09-05,SCH0133
INSP01226,0.0,1.0,1.0,1.0,0.0,Neha Yadav,Average,2026-01-30,SCH0070
INSP02032,1.0,1.0,1.0,1.0,0.0,Yoshita Konda,,2025-10-13,SCH0497
INSP01037,1.0,1.0,1.0,1.0,1.0,Krish Divan,Average,2025-11-13,SCH0322
INSP01076,0.0,1.0,1.0,1.0,1.0,,No remarks,2025-10-02,SCH0024
INSP01749,1.0,,0.0,1.0,,,Toilets locked,2026-05-02,SCH0301
INSP00031,1.0,1.0,,,1.0,Noah Misra,Average,2025-06-06,SCH0159
INSP02021,1.0,1.0,,1.0,0.0,Faras Behl,Needs repair,2025-05-06,SCH0019
INSP02103,1.0,1.0,1.0,1.0,0.0,,,2025-08-18,SCH0526
INSP00963,1.0,1.0,,0.0,0.0,Tanvi Seth,,2025-10-18,SCH0375
INSP02285,1.0,1.0,1.0,,1.0,Saumya Suri,,2026-01-27,SCH0593
INSP00174,1.0,1.0,1.0,1.0,0.0,Vedika Chacko,Toilets locked,2025-12-15,SCH0093
INSP02213,0.0,0.0,1.0,0.0,0.0,Gaurika Bail,Good condition,2025-12-15,SCH0411
INSP00297,1.0,1.0,1.0,0.0,1.0,Ayush Anne,No remarks,2026-01-26,SCH0018
INSP00326,1.0,1.0,0.0,1.0,1.0,Daksha Gole,No remarks,2026-02-10,SCH0180
INSP01290,1.0,1.0,1.0,1.0,0.0,Nikita Baria,No remarks,2025-10-11,SCH0102
INSP00280,0.0,1.0,1.0,0.0,0.0,Triya Chaudhuri,No remarks,2025-06-29,SCH0138
INSP02655,1.0,1.0,0.0,0.0,0.0,Aarav Mannan,,2026-02-20,SCH0117
INSP02414,1.0,1.0,1.0,0.0,1.0,Mason Kara,Average,2025-08-08,SCH0417
INSP01984,0.0,1.0,1.0,0.0,0.0,Aditya Kar,Needs repair,2025-09-14,SCH0383
INSP00813,1.0,1.0,1.0,1.0,0.0,Gautam Divan,Average,2025-10-28,SCH0506
INSP01217,0.0,1.0,1.0,0.0,1.0,Upasna Rao,No remarks,2025-04-25,SCH0455
INSP02617,1.0,0.0,1.0,0.0,0.0,Kabir Borde,Good condition,2025-05-15,SCH0155
INSP00701,0.0,1.0,1.0,1.0,1.0,Benjamin Jani,No remarks,2025-11-09,SCH0078
INSP00558,0.0,0.0,1.0,0.0,1.0,Baljiwan Yohannan,No remarks,2025-08-21,SCH0236
INSP01899,1.0,1.0,1.0,1.0,0.0,Mitali Singh,No remarks,2025-09-21,SCH0184
INSP02518,1.0,1.0,1.0,0.0,1.0,Zayyan Varughese,Needs repair,2025-09-30,SCH0344
INSP01512,1.0,1.0,1.0,1.0,,Yashawini Seth,Good condition,2025-11-30,SCH0487
INSP00074,1.0,,1.0,1.0,1.0,Raagini Krish,Average,2025-07-18,SCH0365
INSP02255,1.0,1.0,1.0,1.0,0.0,Lavanya Subramanian,Toilets locked,2025-10-18,SCH0270
INSP00049,1.0,1.0,1.0,1.0,1.0,Brijesh Mallick,Good condition,2025-07-05,SCH0083
INSP00603,1.0,0.0,1.0,0.0,1.0,Zinal Kant,No remarks,2026-03-20,SCH0058
INSP00681,1.0,1.0,0.0,1.0,0.0,Vinaya Dayal,No remarks,2026-01-28,SCH0239
INSP01452,1.0,1.0,1.0,0.0,1.0,Gopal Sridhar,No remarks,2025-11-24,SCH0218
INSP01903,1.0,1.0,1.0,0.0,1.0,Aarini Kapadia,Average,2025-09-24,SCH0056
INSP02406,,1.0,0.0,1.0,0.0,Fariq Garg,,2026-01-16,SCH0269
INSP01445,1.0,1.0,1.0,0.0,1.0,Shravya Srinivas,No remarks,2025-11-06,SCH0177
INSP02878,1.0,1.0,,1.0,0.0,Darpan Bala,Toilets locked,2025-12-23,SCH0317
INSP01578,0.0,1.0,1.0,0.0,1.0,Zaid Brar,Good condition,2025-09-20,SCH0524
INSP00403,1.0,,1.0,1.0,1.0,Orinder Sarna,Needs repair,2025-04-20,SCH0590
INSP01746,1.0,,1.0,0.0,0.0,Tarak Rattan,Needs repair,2026-02-06,SCH0303
INSP02755,1.0,1.0,1.0,1.0,1.0,,Needs repair,2025-04-09,SCH0029
INSP01555,0.0,1.0,1.0,0.0,0.0,Avi Om,Good condition,2026-02-15,SCH0078
INSP02738,1.0,,1.0,0.0,0.0,Chavvi Datta,Good condition,2025-09-12,SCH0201
INSP01212,1.0,1.0,0.0,1.0,0.0,Ayushman Saxena,Toilets locked,2025-10-04,SCH0380
INSP02561,0.0,1.0,1.0,1.0,0.0,Mekhala Goyal,Average,2025-07-22,SCH0571
INSP02270,1.0,,0.0,0.0,1.0,Indali Peri,Good condition,2026-01-19,SCH0268
INSP02237,1.0,1.0,0.0,1.0,1.0,Warda Nair,Average,2025-12-30,SCH0357
INSP01513,1.0,1.0,0.0,1.0,0.0,Hemang Krishnamurthy,Average,2026-12-01,SCH0467
INSP02356,1.0,1.0,1.0,1.0,1.0,Ishani Doctor,Needs repair,2025-12-07,SCH0030
INSP01875,1.0,1.0,,1.0,0.0,Urvi Loyal,No remarks,2025-12-02,SCH0556
INSP01012,1.0,1.0,1.0,1.0,1.0,Neha Doctor,Average,2025-04-11,SCH0185
INSP01072,1.0,1.0,0.0,1.0,0.0,Daksh Sarma,,2026-04-03,SCH0258
INSP00680,0.0,1.0,,0.0,0.0,Ethan Kurian,Good condition,2025-12-18,SCH0443
INSP01712,0.0,,1.0,1.0,0.0,Lucky Wadhwa,Average,2025-06-30,SCH0563
INSP00325,1.0,0.0,1.0,0.0,1.0,Krishna Saxena,Toilets locked,2025-03-07,SCH0447
INSP00820,1.0,1.0,1.0,0.0,0.0,Rachita Wable,Average,2026-01-16,SCH0307
INSP01489,1.0,0.0,1.0,1.0,0.0,Samarth Hayre,,2025-11-01,SCH0055
INSP01812,1.0,1.0,1.0,0.0,1.0,Arya Dara,Good condition,2026-01-29,SCH0434
INSP00811,0.0,0.0,0.0,1.0,1.0,Chasmum Vyas,,2025-10-29,SCH0585
INSP01973,1.0,0.0,1.0,1.0,1.0,Sathvik Acharya,,2025-11-28,SCH0396
INSP02840,1.0,1.0,1.0,0.0,1.0,,Needs repair,2025-04-18,SCH0232
INSP02212,1.0,1.0,1.0,1.0,0.0,Ekantika Manne,No remarks,2026-03-29,SCH0046
INSP01129,1.0,0.0,1.0,0.0,1.0,Harish Vohra,Needs repair,2025-11-16,SCH0032
INSP00502,1.0,1.0,1.0,0.0,1.0,,,2025-06-07,SCH0297
INSP02642,1.0,,1.0,0.0,0.0,Bhavini Wagle,Toilets locked,2025-08-13,SCH0003
INSP02125,1.0,1.0,1.0,1.0,1.0,Guneet Wali,No remarks,2025-11-08,SCH0076
INSP02828,0.0,0.0,1.0,0.0,0.0,Elijah Sen,Average,2025-07-05,SCH0126
INSP00240,1.0,0.0,1.0,1.0,1.0,Vanya Sem,No remarks,2025-11-07,SCH0029
INSP00762,0.0,1.0,1.0,0.0,,,Good condition,2025-05-16,SCH0543
INSP01717,0.0,1.0,1.0,0.0,1.0,Chandran Kapadia,Good condition,2025-12-15,SCH0390
INSP01229,1.0,1.0,,0.0,1.0,Prisha Bhat,Average,2025-03-08,SCH0125
INSP01473,1.0,1.0,1.0,1.0,1.0,Arunima Thakkar,Average,2025-10-16,SCH0221
INSP00953,1.0,1.0,1.0,0.0,1.0,Oeshi Bhatia,No remarks,2025-10-27,SCH0133
INSP01262,1.0,1.0,0.0,1.0,1.0,Joshua Sastry,Toilets locked,2025-07-22,SCH0195
INSP02307,1.0,0.0,1.0,0.0,1.0,Maya Behl,Average,2026-03-22,SCH0141
INSP01654,,1.0,,1.0,,Praneel Jani,Average,2025-04-11,SCH0554
INSP01045,0.0,1.0,0.0,1.0,1.0,Ekta Goel,Average,2026-02-15,SCH0366
INSP01478,0.0,1.0,1.0,,0.0,Abha Memon,No remarks,2026-01-16,SCH0502
INSP00512,,0.0,0.0,1.0,1.0,Udyati Koshy,,2026-03-02,SCH0467
INSP01361,1.0,1.0,0.0,1.0,0.0,Bhavani Prabhakar,Needs repair,2026-03-26,SCH0572
INSP02141,0.0,1.0,1.0,1.0,1.0,Ekaja Bal,No remarks,2025-10-15,SCH0513
INSP00841,1.0,1.0,1.0,1.0,0.0,,,2026-03-08,SCH0044
INSP02176,1.0,1.0,1.0,1.0,0.0,Netra Sule,No remarks,2026-02-22,SCH0155
INSP01831,,1.0,1.0,1.0,0.0,Vrinda Comar,Good condition,2025-12-10,SCH0181
INSP02769,1.0,0.0,1.0,0.0,0.0,Qarin Dhingra,,2025-11-21,SCH0018
INSP00638,1.0,1.0,1.0,1.0,1.0,Tanvi Gaba,Good condition,2025-09-23,SCH0120
INSP01950,1.0,0.0,0.0,,1.0,Zinal Buch,,2025-09-29,SCH0080
INSP02954,1.0,1.0,1.0,1.0,1.0,Nisha Manda,Needs repair,2025-04-07,SCH0065
INSP01722,1.0,1.0,1.0,1.0,1.0,Ridhi Ahuja,Good condition,2026-02-07,SCH0268
INSP00600,0.0,1.0,1.0,1.0,1.0,Zayyan Om,No remarks,2025-05-26,SCH0008
INSP01475,1.0,1.0,,1.0,1.0,Anita Acharya,Good condition,2025-12-21,SCH0235
INSP02135,1.0,,1.0,1.0,1.0,Sneha Shanker,No remarks,2026-03-17,SCH0131
INSP02602,1.0,0.0,1.0,0.0,,,,2025-11-11,SCH0514
INSP00109,1.0,1.0,1.0,1.0,0.0,Sai Sarma,Good condition,2025-01-09,SCH0002
INSP02401,1.0,0.0,1.0,0.0,0.0,,,2025-02-07,SCH0117
INSP01583,1.0,0.0,1.0,0.0,0.0,Guneet Pai,Average,2025-12-01,SCH0590
INSP00319,0.0,1.0,1.0,1.0,0.0,Ladli Buch,Good condition,2026-01-22,SCH0477
INSP02983,1.0,1.0,1.0,,0.0,,Good condition,2026-03-20,SCH0229
INSP02725,1.0,1.0,1.0,1.0,1.0,,Needs repair,2026-03-23,SCH0281
INSP01095,1.0,1.0,1.0,1.0,1.0,Ronith Kakar,Needs repair,2025-04-17,SCH0469
INSP00569,0.0,1.0,0.0,0.0,0.0,Vasana Dugar,,2025-06-15,SCH0449
INSP02687,1.0,1.0,1.0,0.0,1.0,Widisha Bhatti,Needs repair,2025-12-26,SCH0202
INSP02298,1.0,1.0,1.0,1.0,,Madhavi Talwar,Needs repair,2025-11-27,SCH0085
INSP02872,1.0,1.0,1.0,1.0,1.0,Fiyaz Puri,No remarks,2025-10-01,SCH0148
INSP01546,0.0,1.0,1.0,0.0,0.0,Hemang Dar,Needs repair,2025-06-29,SCH0052
INSP02974,1.0,1.0,1.0,1.0,0.0,Gunbir Khare,Good condition,2026-02-19,SCH0569
INSP01925,1.0,1.0,0.0,1.0,0.0,Gaurang Pandey,Toilets locked,2026-02-06,SCH0393
INSP02692,,1.0,1.0,0.0,1.0,Watika Toor,Average,2025-04-06,SCH0189
INSP02805,1.0,1.0,1.0,0.0,0.0,,Good condition,2025-05-10,SCH0337
INSP01469,1.0,1.0,1.0,1.0,1.0,Janya Baral,Average,2025-09-21,SCH0230
INSP00057,1.0,,0.0,1.0,0.0,Wriddhish Merchant,,2025-06-30,SCH0456
INSP01789,1.0,1.0,1.0,1.0,1.0,Quincy Thaker,No remarks,2026-01-21,SCH0547
INSP02275,1.0,1.0,1.0,1.0,0.0,Zayan Vig,Toilets locked,2026-03-27,SCH0474
INSP02131,1.0,1.0,1.0,0.0,0.0,Charles Prashad,,2025-05-26,SCH0354
INSP02197,,1.0,1.0,1.0,0.0,Dhriti Kanda,Needs repair,2025-08-02,SCH0131
INSP00469,1.0,1.0,0.0,0.0,1.0,Isha Solanki,Average,2025-05-19,SCH0416
INSP01886,1.0,1.0,1.0,0.0,1.0,Vinaya Nagar,No remarks,2026-02-17,SCH0564
INSP00941,1.0,1.0,1.0,,0.0,Girik Butala,,2025-10-24,SCH0310
INSP00536,1.0,1.0,1.0,0.0,1.0,Omisha Sankaran,Toilets locked,2025-06-24,SCH0141
INSP01428,1.0,1.0,1.0,1.0,1.0,Kavya Lall,Average,2026-01-21,SCH0140
INSP00555,1.0,1.0,0.0,,0.0,Yashodhara Mammen,Needs repair,2025-08-16,SCH0197
INSP02621,1.0,1.0,1.0,0.0,0.0,Ekantika Oommen,Average,2025-04-26,SCH0101
INSP02211,1.0,1.0,1.0,0.0,0.0,Rajeshri Mohan,Toilets locked,2025-06-02,SCH0566
INSP02536,1.0,1.0,0.0,,0.0,Forum Sachdev,,2026-02-14,SCH0466
INSP00692,1.0,1.0,1.0,1.0,,Isaiah Bali,No remarks,2025-04-10,SCH0355
