procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM011890,2025-06-03,SCH0130,Kumar General Store,Lentils,33.9,KG,4338.0,Pending
MDM004491,2025-06-07,SCH0194,Singh Brothers,Lentils,33.9,KG,2015.0,Paid
MDM003147,2026-03-04,SCH0568,goyal mill,Lentils,19.5,KG,1794.0,Pending
MDM007681,2025-04-23,SCH0513,goyal enterprises,Rice,33.9,KG,2076.0,Paid
MDM011079,2025-04-07,SCH0319,Sharma Traders,Wheat,33.9,KG,993.0,Paid
MDM002145,2026-03-15,SCH0428,Sharma Traders,Lentils,33.9,KG,3438.0,Pending
MDM004895,2025-06-27,SCH0257,Sharma Traders,oil,33.9,KG,1794.0,Cleared
MDM001571,2025-08-13,SCH0036,Kumar Supplies,mustard oil,33.9,KG,4536.0,Paid
MDM010336,2025-05-25,SCH0148,Sharma Traders,Rice,33.9,KG,1276.0,Pending
MDM002577,2026-03-31,SCH0189,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM007857,2025-07-10,SCH0297,Kumar General Store,Lentils,33.9,KG,4113.0,Pending
MDM000539,2025-10-10,SCH0160,Sharma Traders,Rice,33.9,KG,2024.0,Pending
MDM002240,2025-04-04,SCH0443,Sharma Traders,Wheat,33.9,KG,1794.0,Paid
MDM002445,2025-12-02,SCH0424,Kumar General Store,Lentils,33.9,KG,5247.0,Paid
MDM010732,2026-02-18,SCH0434,Sharma Traders,sarson tel,33.9,KG,2088.0,Pending
MDM009988,2025-06-28,SCH0544,s. agro works,Lentils,33.9,KG,3618.0,Paid
MDM000938,2025-04-11,SCH0288,Goyal Rice Mill,Lentils,33.9,KG,3870.0,Pending
MDM000840,2025-09-11,SCH0053,Sharma Traders,Rice,33.7,KG,1348.0,Paid
MDM003947,2025-10-24,SCH0447,Kumar General Store,cooking oil,18.6,KG,2232.0,Paid
MDM004439,2025-08-27,SCH0297,Singh Brothers,sarson tel,33.9,KG,1794.0,Paid
MDM010713,2025-09-13,SCH0550,singh agro,Rice,33.9,KG,2268.0,Paid
MDM005380,2025-08-07,SCH0192,s. agro works,Rice,33.9,KG,2364.0,Cleared
MDM004413,2026-02-12,SCH0329,Sharma Traders,sarson tel,33.9,KG,3048.0,Paid
MDM007541,2025-08-02,SCH0413,goyal enterprises,cooking oil,33.9,KG,7080.0,Paid
MDM004784,2026-03-29,SCH0557,goyal mill,Wheat,14.1,KG,423.0,Pending
MDM002304,2025-11-12,SCH0498,Kumar Supplies,oil,33.9,KG,1248.0,Due
MDM010919,2025-05-26,SCH0406,Kumar General Store,Rice,33.9,KG,1220.0,Paid
MDM006225,2026-05-03,SCH0551,goyal mill,Lentils,33.9,KG,1794.0,Cleared
MDM003350,2025-05-17,SCH0522,singh agro,mustard oil,33.9,KG,4368.0,Cleared
MDM004036,2025-09-06,SCH0355,Sharma Traders,Rice,33.9,KG,1676.0,Paid
MDM005485,2025-06-29,SCH0422,goyal enterprises,Pulses,33.9,KG,1794.0,Pending
MDM002983,2025-12-04,SCH0057,s. agro works,atta,16.7,KG,1794.0,Cleared
MDM011729,2026-03-06,SCH0311,s. agro works,Pulses,33.9,KG,4644.0,Due
MDM008789,2026-03-12,SCH0368,goyal enterprises,oil,10.1,KG,1794.0,Due
MDM006065,2026-01-10,SCH0469,kumar & co.,mustard oil,33.9,KG,1956.0,Cleared
MDM011292,2026-03-03,SCH0018,singh agro,cooking oil,33.9,KG,3444.0,Paid
MDM002716,2026-03-30,SCH0094,Kumar Supplies,Wheat,33.9,KG,1359.0,Paid
MDM011275,2025-10-27,SCH0399,goyal enterprises,atta,33.9,KG,1794.0,Paid
MDM011325,2025-04-29,SCH0510,Goyal Rice Mill,mustard oil,33.9,KG,1794.0,Pending
MDM011560,2025-12-11,SCH0037,goyal enterprises,mustard oil,33.9,KG,2856.0,Cleared
MDM001784,2025-04-10,SCH0535,Kumar Supplies,Rice,33.9,KG,1356.0,Paid
MDM000358,2025-10-22,SCH0176,Kumar Supplies,Rice,33.9,KG,2368.0,Pending
MDM009283,2026-02-11,SCH0131,kumar & co.,mustard oil,33.9,KG,5052.0,Paid
MDM003920,2026-03-05,SCH0098,goyal mill,Lentils,33.9,KG,1794.0,Paid
MDM005906,2025-09-18,SCH0406,goyal enterprises,Rice,33.9,KG,1144.0,Paid
MDM007170,2025-11-24,SCH0079,Goyal Rice Mill,Lentils,33.9,KG,1794.0,Due
MDM010409,2026-01-24,SCH0317,Kumar Supplies,Wheat,33.9,KG,1794.0,Due
MDM000725,2025-04-24,SCH0136,sharma & sons,Rice,33.9,KG,2384.0,Cleared
MDM002255,2025-11-14,SCH0192,Goyal Rice Mill,Wheat,33.9,KG,1794.0,Due
MDM000150,2025-05-07,SCH0535,s. agro works,Lentils,33.9,KG,1794.0,Pending
MDM006854,2025-07-21,SCH0386,goyal mill,mustard oil,33.9,KG,1794.0,Paid
MDM004852,2026-03-01,SCH0307,Singh Brothers,sarson tel,19.7,KG,2364.0,Pending
MDM002146,2025-09-02,SCH0549,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM009166,2025-07-13,SCH0421,singh agro,Pulses,33.9,KG,3915.0,Paid
MDM004124,2026-01-05,SCH0177,Kumar Supplies,Wheat,33.9,KG,969.0,Paid
MDM010438,2025-12-26,SCH0482,Sharma Traders,Lentils,33.9,KG,1350.0,Paid
MDM010379,2026-01-10,SCH0554,Sharma Traders,Wheat,33.9,KG,1716.0,Pending
MDM001985,2025-06-28,SCH0004,Kumar General Store,Rice,33.9,KG,1794.0,Pending
MDM011804,2025-07-04,SCH0321,Kumar General Store,Rice,33.9,KG,1794.0,Pending
MDM008252,2025-09-07,SCH0175,kumar & co.,Wheat,33.9,KG,1794.0,Pending
MDM005493,2025-06-13,SCH0567,Kumar General Store,Wheat,24.4,KG,732.0,Paid
MDM008773,2025-04-25,SCH0347,kumar & co.,Rice,33.9,KG,1794.0,Paid
MDM003657,2025-08-27,SCH0315,sharma & sons,oil,33.9,KG,1794.0,Pending
MDM006780,2025-11-10,SCH0349,goyal enterprises,Rice,36.7,KG,1468.0,Due
MDM000334,2025-04-17,SCH0586,s. agro works,mustard oil,33.9,KG,1464.0,Cleared
MDM010159,2026-02-12,SCH0014,sharma & sons,Rice,33.9,KG,1296.0,Pending
MDM005710,2025-08-23,SCH0114,sharma & sons,Rice,33.9,KG,1848.0,Paid
MDM006144,2026-02-04,SCH0365,goyal enterprises,cooking oil,33.9,KG,1794.0,Paid
MDM010070,2025-11-01,SCH0500,Kumar Supplies,oil,33.9,KG,5040.0,Pending
MDM007371,2026-03-22,SCH0384,kumar & co.,Lentils,33.9,KG,2466.0,Paid
MDM001702,2025-11-12,SCH0506,goyal enterprises,sarson tel,33.9,KG,5052.0,Due
MDM008114,2025-06-07,SCH0389,sharma & sons,Rice,33.9,KG,1996.0,Due
MDM003525,2025-08-18,SCH0430,goyal mill,Rice,33.9,KG,560.0,Paid
MDM007338,2025-12-17,SCH0238,Sharma Traders,oil,48.8,KG,5856.0,Cleared
MDM004113,2025-10-15,SCH0412,Singh Brothers,Lentils,33.9,KG,1989.0,Due
MDM001359,2025-08-18,SCH0405,Singh Brothers,Pulses,33.9,KG,4428.0,Paid
MDM002272,2025-09-05,SCH0008,kumar & co.,Rice,59.4,KG,2376.0,Cleared
MDM009273,2026-01-27,SCH0113,Kumar Supplies,Wheat,33.9,KG,1794.0,Pending
MDM005362,2025-08-15,SCH0059,Kumar General Store,Rice,33.9,KG,1794.0,Paid
MDM006836,2026-01-29,SCH0251,singh agro,Lentils,33.9,KG,5067.0,Pending
MDM006748,2026-02-17,SCH0017,Sharma Traders,Rice,33.9,KG,1424.0,Paid
MDM000291,2025-05-24,SCH0386,Kumar General Store,mustard oil,33.9,KG,6864.0,Pending
MDM011802,2025-04-24,SCH0122,Sharma Traders,Rice,33.9,KG,912.0,Paid
MDM001262,2025-10-26,SCH0307,goyal mill,Lentils,33.9,KG,1794.0,Paid
MDM008687,2026-02-18,SCH0349,Sharma Traders,Rice,33.9,KG,1794.0,Due
MDM000968,2025-05-05,SCH0500,sharma & sons,Wheat,58.7,KG,1761.0,Paid
MDM011792,2026-03-07,SCH0439,s. agro works,Rice,33.9,KG,1794.0,Cleared
MDM008465,2025-04-14,SCH0136,Kumar Supplies,sarson tel,33.9,KG,1794.0,Pending
MDM005080,2026-03-09,SCH0506,Sharma Traders,oil,32.9,KG,3948.0,Paid
MDM004418,2026-01-17,SCH0303,Singh Brothers,mustard oil,33.9,KG,1404.0,Pending
MDM005482,2026-02-19,SCH0483,Sharma Traders,Rice,33.9,KG,460.0,Paid
MDM000071,2026-03-01,SCH0410,s. agro works,Rice,33.9,KG,1400.0,Cleared
MDM010191,2025-06-25,SCH0482,Kumar General Store,Lentils,33.9,KG,1998.0,Pending
MDM007357,2026-03-04,SCH0326,Sharma Traders,Wheat,33.9,KG,1599.0,Paid
MDM006827,2026-02-09,SCH0581,goyal mill,cooking oil,59.7,KG,1794.0,Paid
MDM008411,2026-03-09,SCH0432,goyal enterprises,Rice,33.9,KG,1794.0,Paid
MDM009418,2025-05-04,SCH0328,goyal enterprises,Wheat,33.9,KG,339.0,Cleared
MDM001644,2026-02-06,SCH0477,sharma & sons,Lentils,33.9,KG,1863.0,Cleared
MDM002866,2025-05-02,SCH0084,kumar & co.,Wheat,33.9,KG,1116.0,Due
MDM011854,2025-09-07,SCH0190,Kumar Supplies,cooking oil,33.9,KG,3324.0,Pending
MDM003884,2026-02-24,SCH0200,goyal mill,Wheat,49.8,KG,1494.0,Paid
MDM011580,2025-11-14,SCH0202,Kumar General Store,oil,33.9,KG,1656.0,Cleared
MDM001079,2025-09-21,SCH0438,Kumar General Store,cooking oil,33.9,KG,1794.0,Cleared
MDM010357,2025-01-11,SCH0437,Kumar Supplies,atta,33.9,KG,1260.0,Due
MDM003422,2025-11-04,SCH0154,Kumar Supplies,Lentils,33.9,KG,3744.0,Paid
MDM002999,2025-04-19,SCH0546,goyal mill,atta,33.9,KG,957.0,Pending
MDM001158,2025-09-29,SCH0151,goyal mill,oil,33.9,KG,1794.0,Paid
MDM006086,2025-04-18,SCH0027,Singh Brothers,atta,33.9,KG,1794.0,Pending
MDM010799,2025-12-22,SCH0113,s. agro works,Wheat,33.9,KG,1251.0,Paid
MDM001237,2025-08-01,SCH0024,singh agro,sarson tel,33.9,KG,5436.0,Paid
MDM008338,2026-02-05,SCH0082,Sharma Traders,atta,33.9,KG,1794.0,Cleared
MDM002128,2025-07-04,SCH0122,goyal mill,Lentils,33.9,KG,1794.0,Pending
MDM007387,2025-11-10,SCH0302,Singh Brothers,Wheat,33.9,KG,873.0,Pending
MDM009084,2026-03-13,SCH0343,goyal enterprises,sarson tel,33.9,KG,1794.0,Paid
MDM000386,2025-06-10,SCH0390,Goyal Rice Mill,Rice,33.9,KG,1988.0,Pending
MDM004924,2025-11-02,SCH0036,Kumar Supplies,Lentils,33.9,KG,3861.0,Cleared
MDM004342,2025-12-11,SCH0242,sharma & sons,Rice,33.9,KG,2200.0,Pending
MDM005965,2026-01-18,SCH0242,Singh Brothers,Lentils,33.9,KG,4878.0,Pending
MDM004216,2025-06-28,SCH0333,goyal enterprises,Pulses,33.9,KG,4662.0,Paid
MDM007079,2026-03-20,SCH0233,goyal enterprises,Rice,33.9,KG,1620.0,Pending
MDM003194,2025-04-26,SCH0183,Kumar Supplies,Lentils,33.9,KG,1794.0,Paid
MDM003563,2025-10-17,SCH0157,Sharma Traders,Rice,33.9,KG,1794.0,Pending
MDM005027,2025-11-24,SCH0205,Singh Brothers,Lentils,33.9,KG,1794.0,Due
MDM011076,2025-09-20,SCH0348,Kumar General Store,Wheat,33.9,KG,675.0,Paid
MDM007509,2025-09-14,SCH0070,Kumar Supplies,Rice,14.6,KG,584.0,Paid
MDM001431,2026-12-01,SCH0135,sharma & sons,cooking oil,22.1,KG,1794.0,Paid
MDM009569,2026-02-04,SCH0477,Singh Brothers,Rice,33.9,KG,2140.0,Paid
MDM005181,2025-05-10,SCH0084,goyal enterprises,oil,33.9,KG,1794.0,Paid
MDM000048,2025-10-26,SCH0504,Singh Brothers,Lentils,33.9,KG,2115.0,Due
MDM001003,2026-03-23,SCH0551,Singh Brothers,Rice,33.9,KG,2088.0,Pending
MDM007220,2025-04-11,SCH0042,Sharma Traders,sarson tel,33.9,KG,1794.0,Paid
MDM002617,2025-06-09,SCH0325,kumar & co.,Lentils,33.9,KG,4581.0,Cleared
MDM004093,2025-02-09,SCH0409,kumar & co.,Rice,33.9,KG,528.0,Due
MDM010568,2025-09-19,SCH0405,Goyal Rice Mill,Lentils,33.9,KG,1794.0,Cleared
MDM005145,2026-01-12,SCH0276,Goyal Rice Mill,mustard oil,33.9,KG,3396.0,Due
MDM003828,2025-06-13,SCH0237,sharma & sons,atta,33.9,KG,744.0,Paid
MDM000222,2025-10-04,SCH0176,Sharma Traders,Pulses,33.9,KG,1674.0,Paid
MDM000534,2025-05-01,SCH0009,s. agro works,Rice,33.9,KG,1794.0,Paid
MDM003955,2025-10-16,SCH0600,goyal enterprises,Wheat,33.9,KG,1794.0,Pending
MDM009659,2025-07-31,SCH0481,goyal enterprises,cooking oil,20.6,KG,2472.0,Cleared
MDM003234,2025-11-02,SCH0376,goyal mill,mustard oil,33.9,KG,2976.0,Due
MDM000612,2025-10-18,SCH0209,goyal mill,mustard oil,33.9,KG,6840.0,Paid
MDM002520,2025-04-26,SCH0080,Kumar General Store,Wheat,50.8,KG,1524.0,Paid
MDM002341,2025-09-23,SCH0500,Kumar General Store,Wheat,33.9,KG,969.0,Pending
MDM000102,2025-04-04,SCH0316,kumar & co.,Pulses,33.9,KG,3645.0,Cleared
MDM011108,2025-05-21,SCH0323,singh agro,Lentils,33.9,KG,3573.0,Due
MDM008269,2025-06-24,SCH0390,kumar & co.,Wheat,33.9,KG,993.0,Pending
MDM009749,2026-03-21,SCH0396,Singh Brothers,mustard oil,33.9,KG,1794.0,Paid
MDM010640,2026-03-18,SCH0597,s. agro works,cooking oil,33.9,KG,6828.0,Cleared
MDM011340,2025-04-19,SCH0151,sharma & sons,Wheat,33.9,KG,1794.0,Pending
MDM010470,2025-08-27,SCH0576,Kumar Supplies,Rice,33.9,KG,1580.0,Pending
MDM004711,2025-04-26,SCH0306,goyal mill,atta,33.9,KG,1794.0,Paid
MDM002378,2026-08-01,SCH0517,Kumar Supplies,Lentils,33.9,KG,1080.0,Paid
MDM002689,2025-07-28,SCH0394,Kumar Supplies,Wheat,33.9,KG,1578.0,Paid
MDM003974,2025-11-30,SCH0312,Goyal Rice Mill,Rice,33.9,KG,1794.0,Paid
MDM003007,2025-10-02,SCH0502,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM003298,2025-10-15,SCH0525,Sharma Traders,Lentils,53.6,KG,4824.0,Paid
MDM011074,2025-08-05,SCH0120,Goyal Rice Mill,Wheat,33.9,KG,999.0,Cleared
MDM007365,2025-04-19,SCH0133,s. agro works,Lentils,55.0,KG,4950.0,Due
MDM010392,2025-07-07,SCH0048,singh agro,Wheat,33.9,KG,831.0,Paid
MDM005279,2025-04-30,SCH0354,Singh Brothers,mustard oil,38.1,KG,4572.0,Pending
MDM002484,2025-07-19,SCH0016,Kumar Supplies,cooking oil,33.9,KG,2952.0,Cleared
MDM003859,2026-01-17,SCH0383,singh agro,atta,33.9,KG,714.0,Paid
MDM001278,2026-02-02,SCH0440,Singh Brothers,Wheat,33.9,KG,1362.0,Paid
MDM006978,2026-03-09,SCH0210,goyal mill,Lentils,33.9,KG,2529.0,Paid
MDM006926,2025-06-03,SCH0526,s. agro works,Rice,33.9,KG,1612.0,Paid
MDM003112,2026-02-16,SCH0093,kumar & co.,Pulses,33.9,KG,5148.0,Pending
MDM005749,2025-05-20,SCH0024,Kumar Supplies,oil,33.9,KG,1794.0,Due
MDM011536,2025-07-04,SCH0194,s. agro works,atta,33.9,KG,1305.0,Pending
MDM006940,2025-05-09,SCH0169,singh agro,Lentils,33.9,KG,4671.0,Due
MDM006785,2025-08-30,SCH0532,Sharma Traders,Wheat,33.9,KG,1164.0,Paid
MDM010095,2025-12-21,SCH0396,sharma & sons,Wheat,33.9,KG,444.0,Pending
MDM005949,2026-01-08,SCH0301,goyal enterprises,Rice,33.9,KG,1794.0,Paid
MDM006342,2026-03-22,SCH0284,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM002319,2025-11-22,SCH0232,s. agro works,Lentils,33.9,KG,1242.0,Pending
MDM010906,2025-10-23,SCH0368,Singh Brothers,Lentils,33.9,KG,1794.0,Cleared
MDM002993,2025-07-09,SCH0452,goyal mill,atta,33.9,KG,798.0,Pending
MDM011759,2025-04-16,SCH0191,s. agro works,Rice,33.9,KG,1696.0,Cleared
MDM006698,2025-06-10,SCH0323,kumar & co.,Wheat,33.9,KG,1752.0,Due
MDM003820,2026-03-06,SCH0463,goyal enterprises,Wheat,42.2,KG,1266.0,Cleared
MDM007276,2025-11-15,SCH0081,s. agro works,Wheat,33.9,KG,1176.0,Pending
MDM000020,2026-03-28,SCH0320,Kumar General Store,Lentils,33.9,KG,3446.0,Pending
MDM004533,2025-04-20,SCH0600,kumar & co.,Lentils,33.9,KG,5355.0,Paid
MDM005921,2025-04-03,SCH0481,s. agro works,Wheat,20.0,KG,1794.0,Due
MDM007143,2025-07-08,SCH0414,goyal enterprises,Wheat,33.9,KG,1794.0,Pending
MDM005636,2025-07-07,SCH0067,Kumar General Store,Rice,53.2,KG,2128.0,Pending
MDM005071,2026-01-31,SCH0204,Kumar General Store,cooking oil,33.9,KG,5136.0,Pending
MDM005152,2026-01-10,SCH0531,goyal enterprises,Rice,51.2,KG,2048.0,Paid
MDM004112,2026-03-27,SCH0583,kumar & co.,Rice,33.9,KG,500.0,Pending
MDM002667,2025-04-15,SCH0515,goyal enterprises,atta,33.9,KG,1794.0,Pending
MDM010830,2025-06-24,SCH0188,Kumar Supplies,Pulses,33.9,KG,1794.0,Cleared
MDM006707,2025-07-20,SCH0388,goyal mill,Pulses,33.9,KG,3852.0,Cleared
MDM001414,2025-06-23,SCH0426,Sharma Traders,oil,33.9,KG,1794.0,Pending
MDM004404,2025-06-12,SCH0589,Kumar Supplies,Rice,33.9,KG,732.0,Pending
MDM000322,2025-11-08,SCH0182,Kumar General Store,Lentils,33.9,KG,1794.0,Pending
MDM005641,2025-05-10,SCH0167,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM009090,2025-09-04,SCH0180,singh agro,Wheat,33.9,KG,1545.0,Cleared
MDM008103,2025-10-21,SCH0170,Sharma Traders,Wheat,33.9,KG,1794.0,Paid
MDM002070,2025-09-15,SCH0246,Goyal Rice Mill,Pulses,33.9,KG,1332.0,Cleared
MDM004961,2025-01-06,SCH0498,Singh Brothers,sarson tel,33.9,KG,1794.0,Paid
MDM006176,2025-07-07,SCH0458,kumar & co.,Lentils,42.2,KG,3798.0,Paid
MDM008060,2025-09-01,SCH0026,s. agro works,Rice,33.9,KG,1080.0,Pending
MDM010207,2026-02-09,SCH0159,s. agro works,Lentils,33.9,KG,5256.0,Due
MDM004443,2025-04-22,SCH0310,kumar & co.,Wheat,33.9,KG,1794.0,Paid
MDM004891,2025-05-14,SCH0324,goyal mill,Lentils,33.9,KG,1080.0,Paid
MDM002037,2026-03-08,SCH0568,Goyal Rice Mill,Rice,33.9,KG,2260.0,Pending
MDM004203,2025-05-01,SCH0053,s. agro works,cooking oil,33.9,KG,5328.0,Pending
MDM008444,2025-10-17,SCH0191,Sharma Traders,Rice,33.9,KG,1528.0,Paid
MDM005372,2025-11-05,SCH0569,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM000451,2025-10-06,SCH0501,Sharma Traders,Lentils,15.6,KG,1794.0,Paid
MDM011114,2025-11-09,SCH0013,Kumar General Store,Lentils,33.9,KG,1794.0,Paid
MDM010644,2025-08-31,SCH0161,Kumar General Store,Rice,33.9,KG,560.0,Cleared
MDM000264,2025-12-19,SCH0236,Kumar General Store,Rice,33.9,KG,932.0,Cleared
MDM005258,2025-09-01,SCH0281,goyal mill,atta,33.9,KG,816.0,Paid
MDM008618,2025-08-18,SCH0222,s. agro works,Rice,33.9,KG,1668.0,Pending
MDM007094,2026-01-09,SCH0247,kumar & co.,Rice,13.5,KG,540.0,Cleared
MDM009160,2025-11-30,SCH0272,s. agro works,Lentils,33.9,KG,1953.0,Pending
MDM008867,2025-06-29,SCH0078,Singh Brothers,mustard oil,33.9,KG,1794.0,Paid
MDM002451,2025-08-22,SCH0385,goyal enterprises,Wheat,33.9,KG,1242.0,Paid
MDM008186,2025-07-13,SCH0297,kumar & co.,Lentils,33.9,KG,3330.0,Paid
MDM007189,2026-01-09,SCH0392,Kumar Supplies,sarson tel,33.9,KG,5028.0,Paid
MDM000474,2026-03-01,SCH0596,Kumar Supplies,Lentils,33.9,KG,1794.0,Paid
MDM008976,2025-12-26,SCH0022,Singh Brothers,Lentils,33.9,KG,1794.0,Cleared
MDM002914,2025-07-11,SCH0063,Sharma Traders,Rice,33.9,KG,1794.0,Paid
MDM008929,2025-10-24,SCH0158,Sharma Traders,Wheat,33.9,KG,585.0,Paid
MDM001767,2025-07-15,SCH0358,Kumar Supplies,Wheat,54.2,KG,1626.0,Pending
MDM009669,2026-01-26,SCH0158,Sharma Traders,Rice,33.9,KG,1840.0,Paid
MDM005495,2025-12-08,SCH0263,sharma & sons,Lentils,33.9,KG,1794.0,Paid
MDM010418,2025-05-28,SCH0148,s. agro works,mustard oil,33.9,KG,4260.0,Pending
MDM005677,2025-09-28,SCH0364,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM001422,2026-02-03,SCH0369,Goyal Rice Mill,Lentils,33.9,KG,1794.0,Paid
MDM007989,2025-05-14,SCH0391,goyal enterprises,oil,33.9,KG,6276.0,Cleared
MDM011390,2025-04-19,SCH0349,kumar & co.,Rice,33.9,KG,1794.0,Pending
MDM011671,2025-04-08,SCH0053,Kumar General Store,Wheat,33.9,KG,1062.0,Pending
MDM010865,2025-09-09,SCH0199,goyal mill,oil,33.9,KG,4212.0,Paid
MDM008729,2026-03-18,SCH0290,singh agro,Rice,33.9,KG,2204.0,Paid
MDM009600,2025-11-28,SCH0528,kumar & co.,Lentils,33.9,KG,1647.0,Pending
MDM002808,2026-01-09,SCH0579,Sharma Traders,Wheat,19.2,KG,1794.0,Pending
MDM003636,2025-09-26,SCH0407,Kumar Supplies,Rice,33.9,KG,1020.0,Paid
MDM008461,2025-05-08,SCH0585,Sharma Traders,Lentils,33.9,KG,3834.0,Paid
MDM001209,2025-02-08,SCH0248,s. agro works,Rice,33.9,KG,1794.0,Due
MDM011484,2025-07-22,SCH0084,goyal enterprises,Lentils,33.9,KG,1794.0,Paid
MDM008745,2025-10-31,SCH0284,Sharma Traders,oil,33.9,KG,1794.0,Cleared
MDM002120,2025-05-27,SCH0274,sharma & sons,Rice,22.3,KG,892.0,Cleared
MDM006076,2026-02-07,SCH0150,goyal enterprises,cooking oil,33.9,KG,1668.0,Paid
MDM010265,2025-12-10,SCH0072,Kumar General Store,cooking oil,33.9,KG,5148.0,Cleared
MDM009648,2025-07-01,SCH0386,Kumar General Store,Rice,33.9,KG,1272.0,Paid
MDM008160,2025-10-19,SCH0369,goyal enterprises,Rice,33.9,KG,1794.0,Cleared
MDM004337,2025-04-08,SCH0124,Singh Brothers,mustard oil,33.9,KG,2028.0,Paid
MDM008399,2026-01-15,SCH0548,singh agro,mustard oil,33.9,KG,3948.0,Pending
MDM002239,2025-12-18,SCH0515,sharma & sons,Wheat,33.9,KG,1563.0,Paid
MDM001990,2026-01-12,SCH0521,singh agro,Rice,33.9,KG,1794.0,Cleared
MDM007634,2026-01-17,SCH0531,Goyal Rice Mill,Pulses,24.4,KG,2196.0,Cleared
MDM002803,2025-05-02,SCH0176,sharma & sons,atta,33.9,KG,1794.0,Pending
MDM007615,2026-01-24,SCH0574,goyal mill,sarson tel,33.9,KG,3996.0,Pending
MDM002880,2025-09-17,SCH0061,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM008050,2025-05-08,SCH0572,Kumar General Store,Wheat,33.9,KG,1659.0,Pending
MDM008728,2026-02-08,SCH0050,goyal mill,Lentils,33.9,KG,1794.0,Pending
MDM007485,2025-05-18,SCH0558,s. agro works,Wheat,27.3,KG,1794.0,Paid
MDM003895,2025-02-07,SCH0452,Kumar Supplies,Lentils,33.9,KG,972.0,Paid
MDM001434,2026-01-02,SCH0154,singh agro,Rice,39.9,KG,1596.0,Due
MDM002035,2026-03-20,SCH0168,s. agro works,Lentils,33.9,KG,1794.0,Due
MDM000096,2026-01-27,SCH0416,Sharma Traders,Rice,19.1,KG,1794.0,Pending
MDM002686,2025-12-21,SCH0527,Sharma Traders,Lentils,33.9,KG,5355.0,Paid
MDM005897,2025-11-01,SCH0556,Goyal Rice Mill,Lentils,33.9,KG,3393.0,Due
MDM011254,2025-11-14,SCH0019,kumar & co.,oil,33.9,KG,3552.0,Due
MDM003099,2025-06-30,SCH0586,kumar & co.,Pulses,33.9,KG,1530.0,Pending
MDM000060,2025-06-18,SCH0157,Sharma Traders,Rice,33.9,KG,2400.0,Pending
MDM008248,2025-06-17,SCH0558,sharma & sons,Lentils,33.9,KG,1827.0,Cleared
MDM011464,2025-10-31,SCH0383,Kumar General Store,Lentils,33.7,KG,1794.0,Due
MDM003308,2025-10-30,SCH0112,Kumar Supplies,Wheat,33.9,KG,1794.0,Pending
MDM008376,2025-08-20,SCH0054,s. agro works,Lentils,33.9,KG,4329.0,Due
MDM005406,2025-12-23,SCH0465,Sharma Traders,Wheat,33.9,KG,960.0,Paid
MDM003818,2025-04-15,SCH0021,Sharma Traders,Rice,33.9,KG,1092.0,Paid
MDM001965,2025-06-21,SCH0141,goyal enterprises,Lentils,33.9,KG,5310.0,Paid
MDM003786,2025-04-20,SCH0201,sharma & sons,Wheat,33.9,KG,1377.0,Pending
MDM006648,2025-07-24,SCH0187,Kumar General Store,Lentils,33.9,KG,4698.0,Pending
MDM008987,2025-11-20,SCH0422,goyal enterprises,Wheat,33.9,KG,1794.0,Pending
MDM003574,2025-07-07,SCH0498,Sharma Traders,sarson tel,33.9,KG,1794.0,Paid
MDM001924,2026-03-04,SCH0307,goyal mill,cooking oil,33.9,KG,1824.0,Paid
MDM008818,2025-08-27,SCH0325,Sharma Traders,Lentils,33.9,KG,4887.0,Paid
MDM002679,2026-03-08,SCH0498,Kumar Supplies,sarson tel,33.9,KG,3216.0,Pending
MDM006744,2025-08-27,SCH0373,kumar & co.,Pulses,33.9,KG,2529.0,Due
MDM010264,2025-10-26,SCH0444,Sharma Traders,cooking oil,33.9,KG,2460.0,Paid
MDM002974,2025-05-28,SCH0458,Sharma Traders,oil,33.9,KG,1296.0,Paid
MDM001108,2025-06-18,SCH0525,s. agro works,mustard oil,33.9,KG,2988.0,Due
MDM011485,2025-11-14,SCH0123,sharma & sons,Lentils,33.9,KG,1794.0,Paid
MDM010443,2025-08-26,SCH0276,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM005287,2025-10-07,SCH0562,Goyal Rice Mill,Rice,20.7,KG,828.0,Paid
MDM006875,2025-08-20,SCH0587,Singh Brothers,Pulses,46.4,KG,4176.0,Pending
MDM010693,2026-01-23,SCH0019,sharma & sons,cooking oil,33.9,KG,1794.0,Due
MDM006928,2025-12-20,SCH0386,Sharma Traders,Pulses,33.9,KG,1719.0,Paid
MDM003822,2026-01-04,SCH0258,kumar & co.,mustard oil,33.9,KG,6888.0,Paid
MDM000374,2026-02-27,SCH0055,Singh Brothers,Rice,33.9,KG,1794.0,Due
MDM006077,2025-10-15,SCH0023,Sharma Traders,Wheat,33.9,KG,1716.0,Paid
