record_id,grade,total_students,present_students,marked_by,attendance_count_anomaly,attendance_rate,date,day_of_week,is_sunday,proxy_attendance_flag,school_id,teacher_present
ATT0009688,2,297,198,Admin,False,66.66666666666666,2026-03-13,Friday,False,False,SCH0110,0.0
ATT0000409,5,260,191,Admin,False,73.46153846153847,2025-04-16,Wednesday,False,False,SCH0173,1.0
ATT0008733,1,64,41,,False,64.0625,2026-02-21,Saturday,False,False,SCH0256,1.0
ATT0001098,1,228,187,Headmaster,False,82.01754385964912,2025-09-06,Saturday,False,False,SCH0507,1.0
ATT0010787,9,188,168,Class Teacher,False,89.36170212765957,2025-07-18,Friday,False,False,SCH0479,1.0
ATT0010978,4,292,307,Clerk,True,105.13698630136987,2025-04-15,Tuesday,False,False,SCH0118,1.0
ATT0003935,2,47,29,Admin,False,61.702127659574465,2025-12-17,Wednesday,False,False,SCH0317,1.0
ATT0010372,2,75,53,Clerk,False,70.66666666666667,2025-12-05,Friday,False,False,SCH0516,0.0
,4,257,214,Clerk,False,83.26848249027238,2025-04-26,Saturday,False,False,SCH0219,1.0
ATT0007246,9,52,52,Admin,False,100.0,2025-10-12,Sunday,True,True,SCH0063,1.0
ATT0019319,2,277,262,Class Teacher,False,94.58483754512635,2026-03-24,Tuesday,False,False,SCH0508,1.0
ATT0001494,10,80,80,Headmaster,False,100.0,2025-02-12,Wednesday,False,False,SCH0562,
ATT0015581,6,95,64,Class Teacher,False,67.36842105263158,2026-10-01,Thursday,False,False,SCH0134,1.0
ATT0018410,8,96,62,Headmaster,False,64.58333333333334,2025-10-14,Tuesday,False,False,SCH0497,
ATT0007410,4,86,86,,False,100.0,2025-07-27,Sunday,True,True,SCH0285,1.0
ATT0011571,2,299,215,,False,71.90635451505017,2025-12-11,Thursday,False,False,SCH0143,1.0
ATT0002827,1,57,55,Clerk,False,96.49122807017544,2026-09-01,Tuesday,False,False,SCH0171,1.0
ATT0012796,5,105,73,Class Teacher,False,69.52380952380952,2025-08-20,Wednesday,False,False,SCH0074,1.0
ATT0004985,2,137,101,Class Teacher,False,73.72262773722628,2025-11-19,Wednesday,False,False,SCH0290,1.0
ATT0004974,10,202,126,Headmaster,False,62.37623762376238,2025-06-01,Sunday,True,False,SCH0201,
ATT0013885,3,225,159,Class Teacher,False,70.66666666666667,2025-07-08,Tuesday,False,False,SCH0448,
ATT0002618,4,74,46,,False,62.16216216216216,2025-10-20,Monday,False,False,SCH0599,1.0
ATT0003770,4,232,191,,False,82.32758620689656,2025-05-05,Monday,False,False,SCH0574,0.0
ATT0016028,3,149,155,Clerk,True,104.02684563758389,2026-02-15,Sunday,True,False,SCH0276,1.0
ATT0004192,4,53,42,Headmaster,False,79.24528301886792,2026-02-26,Thursday,False,False,SCH0128,1.0
ATT0012701,9,266,266,Clerk,False,100.0,2025-04-06,Sunday,True,True,SCH0251,1.0
ATT0010141,4,174,152,Headmaster,False,87.35632183908046,2025-04-09,Wednesday,False,False,SCH0546,1.0
ATT0019390,1,255,172,Headmaster,False,67.45098039215686,2025-09-10,Wednesday,False,False,SCH0002,1.0
ATT0010040,10,121,73,Admin,False,60.33057851239669,2025-05-26,Monday,False,False,SCH0053,1.0
ATT0000721,4,40,38,Headmaster,False,95.0,2025-06-19,Thursday,False,False,SCH0090,1.0
ATT0018126,5,197,151,Admin,False,76.6497461928934,2025-01-05,Sunday,True,False,SCH0075,1.0
ATT0017456,2,75,69,,False,92.0,2025-12-15,Monday,False,False,SCH0415,1.0
ATT0011800,9,157,113,Class Teacher,False,71.97452229299363,2025-12-08,Monday,False,False,SCH0118,1.0
ATT0011844,8,289,181,Headmaster,False,62.629757785467135,2025-11-14,Friday,False,False,SCH0266,1.0
ATT0019838,2,185,120,Admin,False,64.86486486486487,2025-06-05,Thursday,False,False,SCH0389,0.0
ATT0000937,4,144,103,Class Teacher,False,71.52777777777779,2026-03-26,Thursday,False,False,SCH0173,0.0
ATT0002993,2,94,82,Admin,False,87.2340425531915,2025-09-20,Saturday,False,False,SCH0058,1.0
ATT0003734,6,259,212,,False,81.85328185328186,2025-05-15,Thursday,False,False,SCH0060,
ATT0013532,8,171,127,Headmaster,False,74.26900584795322,2026-05-01,Friday,False,False,SCH0476,1.0
ATT0018231,1,108,103,Clerk,False,95.37037037037037,2025-10-27,Monday,False,False,SCH0223,1.0
ATT0001007,2,170,121,Class Teacher,False,71.17647058823529,2025-04-17,Thursday,False,False,SCH0121,1.0
ATT0012726,2,296,256,,False,86.48648648648648,2025-08-07,Thursday,False,False,SCH0291,1.0
ATT0002519,3,118,78,Admin,False,66.10169491525424,2026-03-10,Tuesday,False,False,SCH0496,1.0
ATT0003249,8,299,211,,False,70.5685618729097,2025-05-14,Wednesday,False,False,SCH0447,1.0
ATT0011119,5,239,250,Admin,True,104.60251046025104,2025-05-07,Wednesday,False,False,SCH0593,1.0
ATT0015016,8,153,147,Admin,False,96.07843137254902,2025-11-09,Sunday,True,False,SCH0229,1.0
ATT0013195,5,223,166,,False,74.43946188340807,2025-09-22,Monday,False,False,SCH0481,1.0
ATT0008510,2,168,131,Headmaster,False,77.97619047619048,2025-08-07,Thursday,False,False,SCH0055,1.0
ATT0014945,2,80,80,Clerk,False,100.0,2025-09-21,Sunday,True,True,SCH0294,1.0
ATT0008301,9,123,89,Clerk,False,72.35772357723577,2025-06-02,Monday,False,False,SCH0221,1.0
ATT0005509,2,55,36,Headmaster,False,65.45454545454545,2025-06-20,Friday,False,False,SCH0546,1.0
ATT0010121,1,107,72,,False,67.28971962616822,2025-06-27,Friday,False,False,SCH0064,0.0
ATT0009843,1,187,177,Class Teacher,False,94.6524064171123,2025-07-26,Saturday,False,False,SCH0428,1.0
ATT0016589,3,60,55,Headmaster,False,91.66666666666666,2025-04-15,Tuesday,False,False,SCH0206,1.0
ATT0007583,3,251,216,Clerk,False,86.05577689243027,2025-08-12,Tuesday,False,False,SCH0007,1.0
ATT0007639,8,123,107,Clerk,False,86.99186991869918,2025-05-19,Monday,False,False,SCH0012,1.0
ATT0012458,6,255,175,Admin,False,68.62745098039215,2025-04-23,Wednesday,False,False,SCH0426,1.0
ATT0013665,5,133,101,Headmaster,False,75.93984962406014,2025-07-22,Tuesday,False,False,SCH0242,1.0
ATT0011202,5,224,198,Clerk,False,88.39285714285714,2025-05-31,Saturday,False,False,SCH0331,
ATT0009287,7,284,303,Clerk,True,106.69014084507043,2026-12-02,Wednesday,False,False,SCH0201,1.0
ATT0011437,5,106,106,Class Teacher,False,100.0,2025-10-29,Wednesday,False,False,SCH0436,1.0
ATT0003486,1,180,108,Headmaster,False,60.0,2025-09-26,Friday,False,False,SCH0182,1.0
ATT0017957,8,123,119,Clerk,False,96.7479674796748,2026-03-23,Monday,False,False,SCH0030,1.0
ATT0006904,4,297,245,,False,82.49158249158249,2026-01-30,Friday,False,False,SCH0063,1.0
ATT0011314,3,144,113,Headmaster,False,78.47222222222221,2025-02-07,Friday,False,False,SCH0424,1.0
ATT0011727,5,73,62,Admin,False,84.93150684931507,2025-07-30,Wednesday,False,False,SCH0010,1.0
ATT0000483,5,240,217,Admin,False,90.41666666666667,2025-10-09,Thursday,False,False,SCH0494,1.0
ATT0019638,2,271,252,Class Teacher,False,92.98892988929889,2026-02-24,Tuesday,False,False,SCH0207,1.0
ATT0006085,8,106,82,Headmaster,False,77.35849056603774,2026-02-13,Friday,False,False,SCH0200,1.0
ATT0010164,4,215,180,Clerk,False,83.72093023255815,2026-03-10,Tuesday,False,False,SCH0480,1.0
ATT0009876,8,70,62,Admin,False,88.57142857142857,2025-05-25,Sunday,True,False,SCH0423,1.0
ATT0019616,4,78,54,Admin,False,69.23076923076923,2026-02-27,Friday,False,False,SCH0149,1.0
ATT0003474,5,74,74,Clerk,False,100.0,2025-10-12,Sunday,True,True,SCH0278,1.0
ATT0015794,2,166,155,Clerk,False,93.37349397590361,2026-03-17,Tuesday,False,False,SCH0128,1.0
ATT0003012,1,239,172,Headmaster,False,71.96652719665272,2025-04-03,Thursday,False,False,SCH0348,1.0
ATT0015151,6,155,113,Admin,False,72.90322580645162,2025-08-22,Friday,False,False,SCH0333,1.0
,2,66,54,,False,81.81818181818183,2025-06-17,Tuesday,False,False,SCH0084,1.0
ATT0013994,4,230,230,Headmaster,False,100.0,2025-04-27,Sunday,True,True,SCH0546,1.0
ATT0003895,3,261,206,Admin,False,78.9272030651341,2025-07-05,Saturday,False,False,SCH0086,
ATT0000539,5,195,156,,False,80.0,2026-01-18,Sunday,True,False,SCH0018,1.0
ATT0008539,5,76,53,,False,69.73684210526315,2025-06-17,Tuesday,False,False,SCH0416,0.0
ATT0013296,6,240,195,Admin,False,81.25,2025-05-12,Monday,False,False,SCH0319,1.0
ATT0003795,2,130,139,Headmaster,True,106.92307692307692,2025-04-11,Friday,False,False,SCH0137,1.0
ATT0019218,2,129,81,Admin,False,62.7906976744186,2025-08-01,Friday,False,False,SCH0201,1.0
ATT0003482,7,53,44,Headmaster,False,83.01886792452831,2025-11-12,Wednesday,False,False,SCH0570,1.0
ATT0004167,4,134,99,Headmaster,False,73.88059701492537,2026-01-23,Friday,False,False,SCH0180,1.0
ATT0010608,2,256,172,,False,67.1875,2025-06-13,Friday,False,False,SCH0556,1.0
ATT0014112,4,265,265,Headmaster,False,100.0,2026-01-15,Thursday,False,False,SCH0477,1.0
ATT0015504,4,73,62,Class Teacher,False,84.93150684931507,2025-10-30,Thursday,False,False,SCH0186,1.0
ATT0004485,4,234,150,Headmaster,False,64.1025641025641,2025-05-05,Monday,False,False,SCH0384,1.0
ATT0006428,3,145,152,Headmaster,True,104.82758620689656,2025-04-21,Monday,False,False,SCH0338,1.0
ATT0010991,5,134,154,,True,114.92537313432835,2026-03-13,Friday,False,False,SCH0092,1.0
ATT0009544,2,110,104,Clerk,False,94.54545454545455,2025-09-19,Friday,False,False,SCH0051,1.0
ATT0002877,4,283,259,Headmaster,False,91.51943462897526,2025-04-27,Sunday,True,False,SCH0512,1.0
,4,73,69,Class Teacher,False,94.52054794520548,2025-07-23,Wednesday,False,False,SCH0530,1.0
ATT0015478,2,239,230,Headmaster,False,96.23430962343096,2026-03-20,Friday,False,False,SCH0228,1.0
ATT0011145,3,199,148,Headmaster,False,74.37185929648241,2026-02-13,Friday,False,False,SCH0083,1.0
ATT0008271,7,89,68,Headmaster,False,76.40449438202246,2026-03-21,Saturday,False,False,SCH0376,1.0
ATT0002797,4,105,78,Headmaster,False,74.28571428571429,2025-05-24,Saturday,False,False,SCH0468,1.0
ATT0018816,10,156,156,Class Teacher,False,100.0,2025-12-31,Wednesday,False,False,SCH0268,1.0
,5,55,45,Headmaster,False,81.81818181818183,2025-08-20,Wednesday,False,False,SCH0586,
ATT0014530,4,43,25,Class Teacher,False,58.139534883720934,2025-10-10,Friday,False,False,SCH0552,0.0
ATT0013913,4,244,182,Class Teacher,False,74.59016393442623,2025-08-15,Friday,False,False,SCH0419,1.0
ATT0003911,9,286,238,Admin,False,83.21678321678321,2025-01-11,Saturday,False,False,SCH0521,1.0
ATT0007331,5,140,114,,False,81.42857142857143,2025-07-08,Tuesday,False,False,SCH0202,1.0
ATT0003499,1,285,271,Admin,False,95.08771929824562,2025-12-06,Saturday,False,False,SCH0328,
ATT0015422,6,89,64,Admin,False,71.91011235955057,2025-07-02,Wednesday,False,False,SCH0201,1.0
ATT0005515,2,243,166,Headmaster,False,68.3127572016461,2026-03-17,Tuesday,False,False,SCH0511,1.0
ATT0018621,2,286,229,Class Teacher,False,80.06993006993007,2025-05-06,Tuesday,False,False,SCH0599,0.0
ATT0002316,2,144,96,Headmaster,False,66.66666666666666,2025-11-03,Monday,False,False,SCH0451,
,3,112,85,Clerk,False,75.89285714285714,2025-12-10,Wednesday,False,False,SCH0220,1.0
ATT0004194,7,110,89,Headmaster,False,80.9090909090909,2025-12-13,Saturday,False,False,SCH0486,1.0
ATT0008820,1,72,69,Class Teacher,False,95.83333333333334,2026-05-02,Saturday,False,False,SCH0032,1.0
ATT0013348,2,146,140,,False,95.8904109589041,2025-08-26,Tuesday,False,False,SCH0332,1.0
ATT0015692,6,251,264,,True,105.17928286852589,2025-12-17,Wednesday,False,False,SCH0443,1.0
ATT0007663,7,82,55,Headmaster,False,67.07317073170732,2025-08-11,Monday,False,False,SCH0149,1.0
ATT0002352,6,103,103,Headmaster,False,100.0,2025-12-02,Tuesday,False,False,SCH0499,
ATT0006578,5,186,186,,False,100.0,2025-11-23,Sunday,True,True,SCH0423,1.0
ATT0007186,4,222,142,Class Teacher,False,63.96396396396396,2025-07-06,Sunday,True,False,SCH0146,1.0
ATT0007933,4,180,114,Headmaster,False,63.33333333333333,2025-10-27,Monday,False,False,SCH0460,0.0
ATT0016150,8,151,168,,True,111.25827814569536,2025-12-16,Tuesday,False,False,SCH0130,
ATT0016551,1,265,205,Headmaster,False,77.35849056603774,2026-02-28,Saturday,False,False,SCH0168,1.0
ATT0017565,1,266,200,Class Teacher,False,75.18796992481202,2025-11-29,Saturday,False,False,SCH0356,1.0
ATT0013189,4,197,176,Clerk,False,89.34010152284264,2025-11-21,Friday,False,False,SCH0419,1.0
ATT0017212,2,222,213,Headmaster,False,95.94594594594594,2025-05-11,Sunday,True,False,SCH0270,1.0
ATT0002347,9,162,120,Class Teacher,False,74.07407407407408,2025-12-12,Friday,False,False,SCH0066,0.0
ATT0006877,2,140,87,Admin,False,62.142857142857146,2025-11-16,Sunday,True,False,SCH0334,1.0
ATT0019152,5,145,103,Admin,False,71.03448275862068,2025-11-09,Sunday,True,False,SCH0146,1.0
ATT0004606,3,58,38,,False,65.51724137931035,2025-07-25,Friday,False,False,SCH0176,1.0
ATT0004626,1,84,84,Headmaster,False,100.0,2025-11-29,Saturday,False,False,SCH0059,1.0
ATT0001536,3,282,236,Headmaster,False,83.68794326241135,2025-10-11,Saturday,False,False,SCH0243,0.0
ATT0001730,2,190,184,,False,96.84210526315789,2026-03-03,Tuesday,False,False,SCH0573,1.0
ATT0018882,1,146,117,Clerk,False,80.13698630136986,2025-07-31,Thursday,False,False,SCH0021,1.0
ATT0006210,3,289,203,Headmaster,False,70.24221453287197,2026-03-14,Saturday,False,False,SCH0300,1.0
ATT0007409,10,265,213,Admin,False,80.37735849056604,2026-03-12,Thursday,False,False,SCH0517,1.0
ATT0008538,8,91,65,Class Teacher,False,71.42857142857143,2026-02-20,Friday,False,False,SCH0241,1.0
ATT0006260,3,254,220,Clerk,False,86.61417322834646,2025-10-04,Saturday,False,False,SCH0178,1.0
ATT0018685,5,109,98,Headmaster,False,89.90825688073394,2025-08-05,Tuesday,False,False,SCH0002,1.0
ATT0015355,8,271,232,Clerk,False,85.60885608856088,2025-08-23,Saturday,False,False,SCH0274,1.0
ATT0019846,2,283,219,Admin,False,77.3851590106007,2025-11-12,Wednesday,False,False,SCH0181,1.0
ATT0008356,7,157,100,Class Teacher,False,63.69426751592356,2025-04-22,Tuesday,False,False,SCH0234,1.0
ATT0004046,2,116,91,,False,78.44827586206897,2026-11-01,Sunday,True,False,SCH0102,1.0
ATT0014197,3,88,67,Admin,False,76.13636363636364,2025-09-19,Friday,False,False,SCH0516,1.0
ATT0003777,4,101,73,,False,72.27722772277228,2025-08-22,Friday,False,False,SCH0275,1.0
ATT0018404,1,270,182,Headmaster,False,67.4074074074074,2025-05-09,Friday,False,False,SCH0394,1.0
ATT0018754,5,233,169,Class Teacher,False,72.53218884120172,2025-03-09,Sunday,True,False,SCH0385,1.0
ATT0003888,3,209,168,Class Teacher,False,80.38277511961722,2026-05-01,Friday,False,False,SCH0467,1.0
ATT0016197,4,258,177,Headmaster,False,68.6046511627907,2026-03-16,Monday,False,False,SCH0500,0.0
ATT0002146,9,136,116,,False,85.29411764705883,2025-04-01,Tuesday,False,False,SCH0003,1.0
ATT0000291,9,190,161,Headmaster,False,84.73684210526315,2025-04-24,Thursday,False,False,SCH0338,
ATT0006142,3,219,154,Class Teacher,False,70.31963470319634,2025-06-10,Tuesday,False,False,SCH0525,1.0
ATT0018348,1,83,57,Headmaster,False,68.67469879518072,2025-09-27,Saturday,False,False,SCH0537,0.0
ATT0007345,9,231,192,Clerk,False,83.11688311688312,2025-11-19,Wednesday,False,False,SCH0197,0.0
ATT0005454,2,226,174,,False,76.99115044247787,2026-01-31,Saturday,False,False,SCH0586,1.0
ATT0015763,9,203,153,Admin,False,75.36945812807882,2026-01-03,Saturday,False,False,SCH0358,1.0
ATT0014682,4,214,137,,False,64.01869158878505,2025-06-10,Tuesday,False,False,SCH0558,
ATT0015957,9,100,62,Clerk,False,62.0,2025-05-04,Sunday,True,False,SCH0559,1.0
ATT0004601,1,138,95,Headmaster,False,68.84057971014492,2025-10-13,Monday,False,False,SCH0467,1.0
ATT0016723,1,48,34,Class Teacher,False,70.83333333333334,2025-03-04,Tuesday,False,False,SCH0373,1.0
ATT0019038,7,282,240,Admin,False,85.1063829787234,2025-06-25,Wednesday,False,False,SCH0246,0.0
ATT0006926,1,261,212,,False,81.22605363984674,2026-06-01,Monday,False,False,SCH0464,1.0
ATT0017841,10,89,59,Clerk,False,66.29213483146067,2025-08-30,Saturday,False,False,SCH0021,1.0
ATT0016529,1,156,96,Headmaster,False,61.53846153846154,2025-08-20,Wednesday,False,False,SCH0410,1.0
ATT0011545,3,135,107,,False,79.25925925925927,2025-04-09,Wednesday,False,False,SCH0050,1.0
ATT0004464,9,211,211,,False,100.0,2025-07-06,Sunday,True,True,SCH0551,
ATT0011200,4,127,94,Clerk,False,74.01574803149606,2025-06-28,Saturday,False,False,SCH0295,1.0
ATT0006406,5,110,76,Headmaster,False,69.0909090909091,2026-02-07,Saturday,False,False,SCH0251,1.0
ATT0014002,2,52,44,Admin,False,84.61538461538461,2025-08-16,Saturday,False,False,SCH0069,1.0
ATT0010561,3,274,214,Headmaster,False,78.1021897810219,2025-04-07,Monday,False,False,SCH0309,0.0
ATT0017411,4,212,146,Admin,False,68.86792452830188,2025-04-12,Saturday,False,False,SCH0236,1.0
ATT0005044,10,248,235,Headmaster,False,94.75806451612904,2026-04-01,Wednesday,False,False,SCH0092,1.0
ATT0006914,1,283,181,Headmaster,False,63.957597173144876,2025-06-25,Wednesday,False,False,SCH0308,1.0
ATT0010118,2,76,54,Class Teacher,False,71.05263157894737,2025-10-09,Thursday,False,False,SCH0518,1.0
ATT0013406,1,175,117,Headmaster,False,66.85714285714286,2025-04-23,Wednesday,False,False,SCH0295,1.0
ATT0002715,4,96,91,Headmaster,False,94.79166666666666,2025-11-01,Saturday,False,False,SCH0170,1.0
ATT0007756,9,262,241,,False,91.98473282442748,2026-10-03,Saturday,False,False,SCH0384,1.0
ATT0011582,2,64,59,Headmaster,False,92.1875,2025-07-15,Tuesday,False,False,SCH0465,1.0
ATT0017873,2,156,93,,False,59.61538461538461,2025-10-13,Monday,False,False,SCH0310,1.0
ATT0019426,10,184,136,Class Teacher,False,73.91304347826086,2025-05-12,Monday,False,False,SCH0578,1.0
ATT0009350,1,266,182,Headmaster,False,68.42105263157895,2025-12-09,Tuesday,False,False,SCH0117,1.0
ATT0019161,1,119,95,Headmaster,False,79.83193277310924,2025-05-29,Thursday,False,False,SCH0177,1.0
ATT0015139,2,260,161,Clerk,False,61.92307692307693,2025-09-11,Thursday,False,False,SCH0037,1.0
ATT0005002,3,121,113,Headmaster,False,93.38842975206612,2025-02-12,Wednesday,False,False,SCH0509,1.0
ATT0006889,1,259,160,Class Teacher,False,61.77606177606177,2025-10-10,Friday,False,False,SCH0336,1.0
ATT0017025,5,216,188,Class Teacher,False,87.03703703703704,2025-06-06,Friday,False,False,SCH0321,1.0
ATT0005208,3,54,47,Headmaster,False,87.03703703703704,2025-08-16,Saturday,False,False,SCH0235,1.0
ATT0014641,3,107,64,Headmaster,False,59.813084112149525,2025-12-05,Friday,False,False,SCH0268,0.0
ATT0006247,5,180,121,Admin,False,67.22222222222223,2025-08-25,Monday,False,False,SCH0110,1.0
ATT0004025,1,99,72,,False,72.72727272727273,2025-09-16,Tuesday,False,False,SCH0077,1.0
ATT0006686,3,205,162,Headmaster,False,79.02439024390245,2025-09-15,Monday,False,False,SCH0067,1.0
ATT0015875,6,96,65,Clerk,False,67.70833333333334,2025-10-29,Wednesday,False,False,SCH0267,1.0
ATT0015750,5,65,49,Clerk,False,75.38461538461539,2025-12-18,Thursday,False,False,SCH0086,1.0
,8,222,138,Headmaster,False,62.16216216216216,2025-12-03,Wednesday,False,False,SCH0483,1.0
ATT0016427,7,163,169,Admin,True,103.68098159509202,2025-06-24,Tuesday,False,False,SCH0558,0.0
ATT0008887,7,174,149,Headmaster,False,85.63218390804597,2026-01-12,Monday,False,False,SCH0127,0.0
ATT0013727,6,254,182,Headmaster,False,71.65354330708661,2025-04-20,Sunday,True,False,SCH0486,1.0
ATT0014255,7,49,45,Headmaster,False,91.83673469387756,2025-09-05,Friday,False,False,SCH0381,0.0
ATT0018493,8,253,228,Headmaster,False,90.11857707509881,2025-02-10,Monday,False,False,SCH0155,1.0
ATT0018903,9,289,289,Admin,False,100.0,2025-09-14,Sunday,True,True,SCH0187,1.0
ATT0016984,4,161,161,,False,100.0,2025-07-13,Sunday,True,True,SCH0027,1.0
ATT0006271,1,177,127,Admin,False,71.75141242937853,2026-01-23,Friday,False,False,SCH0082,1.0
ATT0003166,8,217,217,Headmaster,False,100.0,2025-04-15,Tuesday,False,False,SCH0459,1.0
ATT0008442,1,98,65,Headmaster,False,66.3265306122449,2025-07-07,Monday,False,False,SCH0126,1.0
ATT0011675,2,293,193,Admin,False,65.8703071672355,2025-11-04,Tuesday,False,False,SCH0228,1.0
ATT0009619,4,86,60,Class Teacher,False,69.76744186046511,2025-08-18,Monday,False,False,SCH0298,1.0
ATT0001769,1,250,250,,False,100.0,2025-11-23,Sunday,True,True,SCH0271,1.0
ATT0003208,1,76,67,Class Teacher,False,88.1578947368421,2026-01-10,Saturday,False,False,SCH0388,1.0
ATT0019518,4,298,252,Class Teacher,False,84.56375838926175,2026-02-12,Thursday,False,False,SCH0556,1.0
ATT0011688,5,114,72,,False,63.1578947368421,2026-03-07,Saturday,False,False,SCH0425,1.0
ATT0011821,3,67,45,Class Teacher,False,67.16417910447761,2026-01-01,Thursday,False,False,SCH0243,1.0
ATT0014908,10,55,53,Class Teacher,False,96.36363636363636,2025-07-13,Sunday,True,False,SCH0276,1.0
ATT0002327,8,184,161,Headmaster,False,87.5,2025-08-18,Monday,False,False,SCH0390,1.0
ATT0010511,10,300,224,Headmaster,False,74.66666666666667,2025-10-03,Friday,False,False,SCH0054,0.0
ATT0013745,6,178,169,Headmaster,False,94.9438202247191,2025-07-04,Friday,False,False,SCH0226,1.0
ATT0015488,2,289,248,,False,85.81314878892734,2025-05-03,Saturday,False,False,SCH0132,1.0
ATT0013050,1,188,161,Headmaster,False,85.63829787234043,2026-06-03,Wednesday,False,False,SCH0539,1.0
ATT0019900,4,135,92,,False,68.14814814814815,2026-01-30,Friday,False,False,SCH0432,0.0
ATT0012579,6,137,114,Clerk,False,83.21167883211679,2026-03-23,Monday,False,False,SCH0283,1.0
ATT0016862,9,272,193,Headmaster,False,70.95588235294117,2025-12-01,Monday,False,False,SCH0504,1.0
